"hlpi_name","series_ref","quarter","hlpi","nzhec","nzhec_name","nzhec_short","level","index","change.q","change.a"
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2014Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1014,1.4,1.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2014Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1014,0,1.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2015Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1015,0.1,1.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2015Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1015,0,1.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2015Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1028,1.3,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2015Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1028,0,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2016Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1029,0.1,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2016Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1029,0,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2016Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1068,3.8,3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2016Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1075,0.7,4.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2017Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1076,0.1,4.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2017Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1080,0.4,5
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2017Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1096,1.5,2.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2017Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1102,0.5,2.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2018Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1102,0,2.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2018Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1102,0,2
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2018Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1130,2.5,3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2018Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1144,1.2,3.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2019Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1144,0,3.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2019Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1147,0.3,4.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2019Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1159,1,2.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2019Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1166,0.6,1.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2020Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1166,0,1.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2020Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1166,0,1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2020Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1185,1.6,2.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2020Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1194,0.8,2.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2021Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1195,0.1,2.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2021Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1198,0.3,2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2021Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1222,2,3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2021Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1242,1.6,4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2022Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1242,0,3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2022Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1298,4.5,8.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2022Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1325,2.1,8.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2022Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1338,1,7.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2023Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1361,1.7,9.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2023Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1397,2.6,7.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2023Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1447,3.6,9.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2023Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1506,4.1,12.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2024Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1544,2.5,13.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2024Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1556,0.8,11.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2024Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1659,6.6,14.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2024Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1674,0.9,11.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2025Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1675,0.1,8.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2025Q2","expq5","6.3","Hospital services","Hospital services","subgroup",1690,0.9,8.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2025Q3","expq5","6.3","Hospital services","Hospital services","subgroup",1715,1.5,3.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2025Q4","expq5","6.3","Hospital services","Hospital services","subgroup",1733,1,3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5063","2026Q1","expq5","6.3","Hospital services","Hospital services","subgroup",1742,0.5,4
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2008Q2","expq5","7","Transport","Transport","group",921,NA,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2008Q3","expq5","7","Transport","Transport","group",934,1.4,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2008Q4","expq5","7","Transport","Transport","group",878,-6,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2009Q1","expq5","7","Transport","Transport","group",863,-1.7,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2009Q2","expq5","7","Transport","Transport","group",870,0.8,-5.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2009Q3","expq5","7","Transport","Transport","group",895,2.9,-4.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2009Q4","expq5","7","Transport","Transport","group",909,1.6,3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2010Q1","expq5","7","Transport","Transport","group",914,0.6,5.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2010Q2","expq5","7","Transport","Transport","group",915,0.1,5.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2010Q3","expq5","7","Transport","Transport","group",924,1,3.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2010Q4","expq5","7","Transport","Transport","group",961,4,5.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2011Q1","expq5","7","Transport","Transport","group",980,2,7.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2011Q2","expq5","7","Transport","Transport","group",1007,2.8,10.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2011Q3","expq5","7","Transport","Transport","group",999,-0.8,8.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2011Q4","expq5","7","Transport","Transport","group",1013,1.4,5.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2012Q1","expq5","7","Transport","Transport","group",1009,-0.4,3
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2012Q2","expq5","7","Transport","Transport","group",1012,0.3,0.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2012Q3","expq5","7","Transport","Transport","group",1000,-1.2,0.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2012Q4","expq5","7","Transport","Transport","group",1008,0.8,-0.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2013Q1","expq5","7","Transport","Transport","group",998,-1,-1.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2013Q2","expq5","7","Transport","Transport","group",988,-1,-2.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2013Q3","expq5","7","Transport","Transport","group",1003,1.5,0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2013Q4","expq5","7","Transport","Transport","group",1013,1,0.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2014Q1","expq5","7","Transport","Transport","group",1001,-1.2,0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2014Q2","expq5","7","Transport","Transport","group",1000,-0.1,1.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2014Q3","expq5","7","Transport","Transport","group",1000,0,-0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2014Q4","expq5","7","Transport","Transport","group",996,-0.4,-1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2015Q1","expq5","7","Transport","Transport","group",950,-4.6,-5.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2015Q2","expq5","7","Transport","Transport","group",959,0.9,-4.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2015Q3","expq5","7","Transport","Transport","group",950,-0.9,-5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2015Q4","expq5","7","Transport","Transport","group",944,-0.6,-5.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2016Q1","expq5","7","Transport","Transport","group",917,-2.9,-3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2016Q2","expq5","7","Transport","Transport","group",919,0.2,-4.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2016Q3","expq5","7","Transport","Transport","group",905,-1.5,-4.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2016Q4","expq5","7","Transport","Transport","group",938,3.6,-0.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2017Q1","expq5","7","Transport","Transport","group",941,0.3,2.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2017Q2","expq5","7","Transport","Transport","group",930,-1.2,1.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2017Q3","expq5","7","Transport","Transport","group",920,-1.1,1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2017Q4","expq5","7","Transport","Transport","group",949,3.2,1.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2018Q1","expq5","7","Transport","Transport","group",936,-1.4,-0.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2018Q2","expq5","7","Transport","Transport","group",933,-0.3,0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2018Q3","expq5","7","Transport","Transport","group",956,2.5,3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2018Q4","expq5","7","Transport","Transport","group",969,1.4,2.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2019Q1","expq5","7","Transport","Transport","group",932,-3.8,-0.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2019Q2","expq5","7","Transport","Transport","group",935,0.3,0.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2019Q3","expq5","7","Transport","Transport","group",937,0.2,-2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2019Q4","expq5","7","Transport","Transport","group",960,2.5,-0.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2020Q1","expq5","7","Transport","Transport","group",942,-1.9,1.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2020Q2","expq5","7","Transport","Transport","group",910,-3.4,-2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2020Q3","expq5","7","Transport","Transport","group",912,0.2,-2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2020Q4","expq5","7","Transport","Transport","group",933,2.3,-2.8
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2021Q1","expq5","7","Transport","Transport","group",966,3.5,2.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2021Q2","expq5","7","Transport","Transport","group",988,2.3,8.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2021Q3","expq5","7","Transport","Transport","group",1023,3.5,12.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2021Q4","expq5","7","Transport","Transport","group",1059,3.5,13.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2022Q1","expq5","7","Transport","Transport","group",1091,3,12.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2022Q2","expq5","7","Transport","Transport","group",1121,2.7,13.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2022Q3","expq5","7","Transport","Transport","group",1139,1.6,11.3
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2022Q4","expq5","7","Transport","Transport","group",1151,1.1,8.7
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2023Q1","expq5","7","Transport","Transport","group",1143,-0.7,4.8
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2023Q2","expq5","7","Transport","Transport","group",1125,-1.6,0.4
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2023Q3","expq5","7","Transport","Transport","group",1197,6.4,5.1
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2023Q4","expq5","7","Transport","Transport","group",1191,-0.5,3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2024Q1","expq5","7","Transport","Transport","group",1160,-2.6,1.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2024Q2","expq5","7","Transport","Transport","group",1154,-0.5,2.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2024Q3","expq5","7","Transport","Transport","group",1130,-2.1,-5.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2024Q4","expq5","7","Transport","Transport","group",1144,1.2,-3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2025Q1","expq5","7","Transport","Transport","group",1143,-0.1,-1.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2025Q2","expq5","7","Transport","Transport","group",1140,-0.3,-1.2
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2025Q3","expq5","7","Transport","Transport","group",1147,0.6,1.5
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2025Q4","expq5","7","Transport","Transport","group",1174,2.4,2.6
"Expenditure quintile 5 (high)","HPIQ.SEQ507","2026Q1","expq5","7","Transport","Transport","group",1183,0.8,3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2008Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",946,NA,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2008Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",899,-5,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2008Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",911,1.3,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2009Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",942,3.4,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2009Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",983,4.4,3.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2009Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1005,2.2,11.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2009Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1014,0.9,11.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2010Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1011,-0.3,7.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2010Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",998,-1.3,1.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2010Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1008,1,0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2010Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1031,2.3,1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2011Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1025,-0.6,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2011Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1040,1.5,4.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2011Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1048,0.8,4
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2011Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1055,0.7,2.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2012Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1068,1.2,4.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2012Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1057,-1,1.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2012Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1041,-1.5,-0.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2012Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1037,-0.4,-1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2013Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1045,0.8,-2.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2013Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1030,-1.4,-2.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2013Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1021,-0.9,-1.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2013Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1018,-0.3,-1.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2014Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1011,-0.7,-3.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2014Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1000,-1.1,-2.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2014Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",991,-0.9,-2.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2014Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",994,0.3,-2.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2015Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",981,-1.3,-3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2015Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",965,-1.6,-3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2015Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",969,0.4,-2.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2015Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",971,0.2,-2.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2016Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",986,1.5,0.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2016Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",972,-1.4,0.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2016Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",966,-0.6,-0.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2016Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",985,2,1.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2017Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",987,0.2,0.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2017Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",985,-0.2,1.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2017Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",986,0.1,2.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2017Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",958,-2.8,-2.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2018Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",986,2.9,-0.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2018Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",967,-1.9,-1.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2018Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",966,-0.1,-2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2018Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",964,-0.2,0.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2019Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",966,0.2,-2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2019Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",949,-1.8,-1.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2019Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",942,-0.7,-2.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2019Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",934,-0.8,-3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2020Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",942,0.9,-2.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2020Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",941,-0.1,-0.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2020Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",938,-0.3,-0.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2020Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",965,2.9,3.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2021Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",988,2.4,4.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2021Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1006,1.8,6.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2021Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",996,-1,6.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2021Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1013,1.7,5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2022Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1032,1.9,4.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2022Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1041,0.9,3.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2022Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1041,0,4.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2022Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1044,0.3,3.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2023Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1052,0.8,1.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2023Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1065,1.2,2.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2023Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1098,3.1,5.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2023Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1079,-1.7,3.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2024Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1057,-2,0.5
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2024Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1041,-1.5,-2.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2024Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1024,-1.6,-6.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2024Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1034,1,-4.2
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2025Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1038,0.4,-1.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2025Q2","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1041,0.3,0
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2025Q3","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1041,0,1.7
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2025Q4","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1047,0.6,1.3
"Expenditure quintile 5 (high)","HPIQ.SEQ5071","2026Q1","expq5","7.1","Purchase of vehicles","Vehicles","subgroup",1059,1.1,2
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2008Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",887,NA,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2008Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",923,4.1,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2008Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",796,-13.8,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2009Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",793,-0.4,NA
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2009Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",811,2.3,-8.6
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2009Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",830,2.3,-10.1
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2009Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",828,-0.2,4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2010Q1","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",860,3.9,8.4
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2010Q2","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",867,0.8,6.9
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2010Q3","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",870,0.3,4.8
"Expenditure quintile 5 (high)","HPIQ.SEQ5072","2010Q4","expq5","7.2","Private transport supplies and services","Private transport supplies","subgroup",912,4.8,10.1
